url,title,brand,sku,price,currency,product_type,availability,item_condition,game_platform,operating_systems,images,category,sub_cateory,description,publisher,producer,content_rating,genre,product_complete_description,product_specifications,average_rating,reviews_count,screenshots,uniq_id,scraped_at
https://www.gamestop.com/video-games/playstation-4/products/mlb-the-show-19---playstation-4/10170067.html,MLB The Show 19 - PlayStation 4,Sony,192101,9.99,USD,Pre-Owned,InStock,UsedCondition,PlayStation 4,,https://media.gamestop.com/i/gamestop/10170067/MLB-The-Show-19---PlayStation-4?$pdp2x$,Video Games,PlayStation 4,"The Show is back! MLB® The Show™ 19 brings you the best of baseball. Play America's pastime your way, with new game modes, expanded team building and player customization, and an extensive personalized RPG experience. Create your own player and rise through the MLB ranks or play against others as baseball's greatest stars and legends. Fierce online competition*, exciting RPG action, lightning fast gameplay––The Show 19 has it all. This is more than baseball. Welcome to The Show.",,Sony Computer Entertainment,Everyone,,"<div class=""long-description clipped-description"">
<div class=""short-description"">
        The Show is back! MLB® The Show™ 19 brings you the best of baseball. Play America's pastime your way, with new game modes, expanded team building and player customization, and an extensive personalized RPG experience. Create your own player and rise through the MLB ranks or play against others as baseball's greatest stars and legends. Fierce online competition*, exciting RPG action, lightning fast gameplay––The Show 19 has it all. This is more than baseball. Welcome to The Show.
    </div>
<div class=""full-description"">
<ul><li>New Game Mode: Moments.  Recreate or change some of the biggest moments in baseball history**</li><li>New Unannounced Game Mode: March to October.</li><li>New in Road to The Show: deeper RPG elements, more ways to improve your player on and off the field, and the removal of level caps.</li><li>New in Diamond Dynasty**: more streamlined mission and reward systems and numerous new quality-of-life improvements make earning rewards faster and clearer than previous years.</li><li>Conquer and defend territories in new Conquest maps, designed to provide a more dynamic and reward-filled Conquest experience.**</li><li>We've spent the offseason studying gameplay telemetry and community feedback to drive changes in our hitting engine and defensive AI.</li><li>Impress your friends and the competition with all new options for customization.</li></ul><p><i>*Online multiplayer requires an active PS Plus membership.<br/>**Internet connection required.</i></p>
</div>
<div class=""product-detail-data"">
</div>
</div>","<div class=""product-attribute-redesign"">
<h3 class=""product-attribute-group-name"">Fandom</h3>
<div class=""col specifications js-productFeatures"">
<table class=""product-attribute-table-redesign"">
<tr>
<th>Franchise</th>
<td>
                                                MLB The Show
                                            </td>
</tr>
</table>
</div>
</div>",4.6014,2845,,117382eb-6022-5f9c-ad48-75dae56b97e0,21/12/2021 11:48:22
https://www.gamestop.com/links/hasbro2021pulsecon/products/hasbro-star-wars-the-vintage-collection-star-wars-the-clone-wars-ahsoka-tano-3.75-in-action-figure/11163024.html,Hasbro Star Wars The Vintage Collection Star Wars: The Clone Wars Ahsoka Tano 3.75-in Action Figure,Hasbro,313737,13.99,USD,New,PreOrder,NewCondition,Collectibles,,https://media.gamestop.com/i/gamestop/11163024/Hasbro-Star-Wars-The-Vintage-Collection-Star-Wars-The-Clone-Wars-Ahsoka-Tano-3.75-in-Action-Figure?$pdp2x$~https://media.gamestop.com/i/gamestop/11163024_ALT01/Hasbro-Star-Wars-The-Vintage-Collection-Star-Wars-The-Clone-Wars-Ahsoka-Tano-3.75-in-Action-Figure?$pdp2x$~https://media.gamestop.com/i/gamestop/11163024_ALT02/Hasbro-Star-Wars-The-Vintage-Collection-Star-Wars-The-Clone-Wars-Ahsoka-Tano-3.75-in-Action-Figure?$pdp2x$~https://media.gamestop.com/i/gamestop/11163024_ALT03/Hasbro-Star-Wars-The-Vintage-Collection-Star-Wars-The-Clone-Wars-Ahsoka-Tano-3.75-in-Action-Figure?$pdp2x$~https://media.gamestop.com/i/gamestop/11163024_ALT04/Hasbro-Star-Wars-The-Vintage-Collection-Star-Wars-The-Clone-Wars-Ahsoka-Tano-3.75-in-Action-Figure?$pdp2x$~https://media.gamestop.com/i/gamestop/11163024_ALT05/Hasbro-Star-Wars-The-Vintage-Collection-Star-Wars-The-Clone-Wars-Ahsoka-Tano-3.75-in-Action-Figure?$pdp2x$~https://media.gamestop.com/i/gamestop/11163024_ALT06/Hasbro-Star-Wars-The-Vintage-Collection-Star-Wars-The-Clone-Wars-Ahsoka-Tano-3.75-in-Action-Figure?$pdp2x$,Links,hasbro2021pulsecon,"Ahsoka Tano, the Padawan to Anakin Skywalker and hero of the Clone Wars, grew from headstrong student into mature leader. But her destiny laid along a different path.",,,Not Rated,,"<div class=""long-description clipped-description"">
<div class=""short-description"">
        Ahsoka Tano, the Padawan to Anakin Skywalker and hero of the Clone Wars, grew from headstrong student into mature leader. But her destiny laid along a different path.
    </div>
<div class=""full-description"">
<p>Celebrate the legacy of Star Wars, the action-and-adventure-packed space saga from a galaxy far, far away, with premium 3.75-inch scale figures and vehicles from Star Wars The Vintage Collection. Figures feature premium detail and design across product and packaging inspired by the original line, as well as the entertainment-inspired collector grade deco that fans have come to know and love. (Additional products each sold separately. Subject to availability.)</p>
<p>Featuring premium detail and design across multiple points of articulation inspired by Star Wars: The Clone Wars, this collectible Star Wars The Vintage Collection 3.75-inch-scale figure makes a great gift for Star Wars fans and collectors.</p>
</div>
<div class=""product-features"">
<div class=""row"">
<div class=""col"">
<ul>
<li><strong>Ahsoka</strong> - Ahsoka Tano, a Togruta female, was the Padawan to Anakin Skywalker and hero of the Clone Wars. She grew from headstrong student into mature leader. But her destiny laid along a different path  

</li><li><strong>Vintage-inspired Packaging</strong> - Star Wars The Vintage Collection 3.75-inch scale classic Star Wars figures and vehicles feature original Kenner branding (Each sold separately. Subject to availability.) 

</li><li><strong>Classic Star Wars Figure, Photoreal Face Deco</strong> - This Ahsoka action figure is inspired by the character in Star Wars: The Clone Wars. For this release of the VC102 classic action figure she has PhotoReal face deco 

</li><li><strong>Series-based Character-inspired Accessories</strong> - This Star Wars The Vintage Collection action figure comes with 4 entertainment-inspired accessories that make a great addition to any fan’s Star Wars collection  

</li><li><strong>Premium Design And Articulation</strong> - Highly articulated with fully poseable head, arms, and legs, the Star Wars Ahsoka figure can be displayed in any Star Wars action figure and vehicle collections</li>
</ul>
</div>
</div>
</div>
<div class=""product-detail-data"">
</div>
</div>","<div class=""product-attribute-redesign"">
<h3 class=""product-attribute-group-name"">Fandom</h3>
<div class=""col specifications js-productFeatures"">
<table class=""product-attribute-table-redesign"">
<tr>
<th>Franchise</th>
<td>
                                                Star Wars: The Clone Wars
                                            </td>
</tr>
</table>
</div>
</div>",0,0,,b0732d93-fe5a-55c1-b010-a22a074ac8d5,21/12/2021 11:48:22
https://www.gamestop.com/clothing/mens/t-shirts/products/namaste-lotus-flower-word-art-mens-tank-top/11139820.html,Namaste Lotus Flower Word Art Mens Tank Top,LA Pop Art,274593,20.49,USD,New,InStock,NewCondition,,,https://media.gamestop.com/i/gamestop/11139820_orange/Namaste-Lotus-Flower-Word-Art-Mens-Tank-Top-orange?$pdp2x$,Men's,T-Shirts,"<b>Lotus flower created out of the word Namaste</b><p>The lotus flower is a symbol of purity, enlightenment, self-regeneration and rebirth. The word ""Namaste"" has a spiritual meaning that conveys ""the divine in me respectfully recognizes the divine in you."" We have combined them to create this beautiful ""Word Art"" design. We hope that you can help share this wonderful message to the world with the purchase of our unique product. Namaste. </p>",,,Not Rated,,"<div class=""long-description clipped-description"">
<div class=""short-description"">
<b>Lotus flower created out of the word Namaste</b><p>The lotus flower is a symbol of purity, enlightenment, self-regeneration and rebirth. The word ""Namaste"" has a spiritual meaning that conveys ""the divine in me respectfully recognizes the divine in you."" We have combined them to create this beautiful ""Word Art"" design. We hope that you can help share this wonderful message to the world with the purchase of our unique product. Namaste. </p>
</div>
<div class=""full-description"">
<ul><li>MATERIAL - 100% Cotton</li><li>PRINTED WITH PRIDE IN THE USA- All of our products are printed and shipped from Las Vegas, Nevada USA.</li></ul>
</div>
<div class=""product-detail-data"">
</div>
</div>","<div class=""product-attribute-redesign"">
<h3 class=""product-attribute-group-name"">Fandom</h3>
<div class=""col specifications js-productFeatures"">
<table class=""product-attribute-table-redesign"">
<tr>
<th>Franchise</th>
<td>
                                                Other
                                            </td>
</tr>
</table>
</div>
</div>",0,0,,9a322527-8724-59f1-bde1-d738377f06b6,21/12/2021 11:48:22
https://www.gamestop.com/clothing/womens/t-shirts/products/list-of-great-rock-guitarist-rock-guitar-word-art-womens-premium-blend-t-shirt/11143621.html,List of Great Rock Guitarist Rock Guitar Word Art Womens Premium Blend T-Shirt,LA Pop Art,279886,26.99,USD,New,InStock,NewCondition,,,https://media.gamestop.com/i/gamestop/11143621_red/List-of-Great-Rock-Guitarist-Rock-Guitar-Word-Art-Womens-Premium-Blend-T-Shirt-red?$pdp2x$~https://media.gamestop.com/i/gamestop/11143621_red_ALT01/List-of-Great-Rock-Guitarist-Rock-Guitar-Word-Art-Womens-Premium-Blend-T-Shirt-red?$pdp2x$,Women's,T-Shirts,"<html> <head> <title>Page Title</title> </head> <body> <h2>Created using the names of some of the greatest Rock Guitarists of all time</h2> <p>The history of Rock and Roll is rich with some amazingly talented people. To pay tribute to some of the best that help shape Rock music, we created this guitar artwork created out of their legendary names.</p> </body> </html>",,,Not Rated,,"<div class=""long-description clipped-description"">
<div class=""short-description"">
<title>Page Title</title> <h2>Created using the names of some of the greatest Rock Guitarists of all time</h2> <p>The history of Rock and Roll is rich with some amazingly talented people. To pay tribute to some of the best that help shape Rock music, we created this guitar artwork created out of their legendary names.</p> <noscript><img src=""https://www.gamestop.com/akam/11/pixel_6519f756?a=dD1iMjhkMjNhZjM2ZmUzMDFmMGI3NDI0MjRiMDFlYmIxODUxYWNlZWE2JmpzPW9mZg=="" style=""visibility: hidden; position: absolute; left: -999px; top: -999px;""/></noscript><script src=""/-LejjFXuk0ABXzPBL7Hw/YOaOXpEc5iO1/MWFhNw/Xg/xrRml0DAoB"" type=""text/javascript""></script>
</div>
<div class=""full-description"">
<ul><li>MATERIAL - 50% Cotton/50% Polyester</li><li>PRINTED WITH PRIDE IN THE USA - All of our products are printed and shipped from Las Vegas, Nevada USA.</li></ul>
</div>
<div class=""product-detail-data"">
</div>
</div>","<div class=""product-attribute-redesign"">
<h3 class=""product-attribute-group-name"">Fandom</h3>
<div class=""col specifications js-productFeatures"">
<table class=""product-attribute-table-redesign"">
<tr>
<th>Franchise</th>
<td>
                                                Music General
                                            </td>
</tr>
</table>
</div>
</div>",0,0,,12a63faa-2223-55cc-adaa-42c08a8806e9,21/12/2021 11:48:22
https://www.gamestop.com/clothing/bags/backpacks/products/honu-turtle-hawaiian-islands-word-art--drawstring-backpack/11143291.html,Honu Turtle Hawaiian Islands Word Art  Drawstring Backpack,LA Pop Art,278292,13.99,USD,New,InStock,NewCondition,,,https://media.gamestop.com/i/gamestop/11143291/Honu-Turtle-Hawaiian-Islands-Word-Art--Drawstring-Backpack?$pdp2x$~https://media.gamestop.com/i/gamestop/11143291_ALT01/Honu-Turtle-Hawaiian-Islands-Word-Art--Drawstring-Backpack?$pdp2x$,Bags,Backpacks,"<html> <head> <title>Page Title</title> </head> <body> <h2>Created using The Hawaiian Island Names</h2> <p> There are three species of sea turtles native to the Hawaiian Islands: the Green, the Hawksbill, and the Leatherback. These fascinating creatures have played important roles in the environment and culture of Hawaii's people. Of the three native sea turtles, the Green Turtle also called Honu is the most popular and has become a symbol of the enchantment of the Hawaiian Islands. Our Honu Turtle is created using the names of all the Hawaiian Islands. </p> </body> </html>",,,Not Rated,,"<div class=""long-description clipped-description"">
<div class=""short-description"">
<title>Page Title</title> <h2>Created using The Hawaiian Island Names</h2> <p> There are three species of sea turtles native to the Hawaiian Islands: the Green, the Hawksbill, and the Leatherback. These fascinating creatures have played important roles in the environment and culture of Hawaii's people. Of the three native sea turtles, the Green Turtle also called Honu is the most popular and has become a symbol of the enchantment of the Hawaiian Islands. Our Honu Turtle is created using the names of all the Hawaiian Islands. </p> <noscript><img src=""https://www.gamestop.com/akam/11/pixel_6519f756?a=dD1iMjhkMjNhZjM2ZmUzMDFmMGI3NDI0MjRiMDFlYmIxODUxYWNlZWE2JmpzPW9mZg=="" style=""visibility: hidden; position: absolute; left: -999px; top: -999px;""/></noscript><script src=""/-LejjFXuk0ABXzPBL7Hw/YOaOXpEc5iO1/MWFhNw/Xg/xrRml0DAoB"" type=""text/javascript""></script>
</div>
<div class=""full-description"">
<ul><li>MATERIAL - 100% Cotton</li><li>FEATURES - 14"" W x 18"" H, Matching drawcord  </li><li>PRINTED WITH PRIDE IN THE USA- All of our products are printed and shipped from Las Vegas, Nevada USA.</li></ul>
</div>
<div class=""product-detail-data"">
</div>
</div>","<div class=""product-attribute-redesign"">
<h3 class=""product-attribute-group-name"">Fandom</h3>
<div class=""col specifications js-productFeatures"">
<table class=""product-attribute-table-redesign"">
<tr>
<th>Franchise</th>
<td>
                                                Other
                                            </td>
</tr>
</table>
</div>
</div>",0,0,,1566f13f-6cfc-5ddc-9988-e4129f975999,21/12/2021 11:48:22
https://www.gamestop.com/home/wall-art/products/st.-louis-cardinals-yadier-molina-impact-jersey-framed-photo/11136451.html,St. Louis Cardinals Yadier Molina Impact Jersey Framed Photo,Highland Mint,263899,49.99,USD,New,OutOfStock,NewCondition,,,https://media.gamestop.com/i/gamestop/11136451/St.-Louis-Cardinals-Yadier-Molina-Impact-Jersey-Framed-Photo?$pdp2x$,Home,Wall Art,"This unique collectible frame features an action photo of your favorite MLB star super imposed on his respective jersey number. The printed art is delivered in a 13"" x 13"" wood frame under glass and ready to hang. Officially Licensed by the MLB and MLBPA. Proudly made in the USA by The Highland Mint!",,,Not Rated,,"<div class=""long-description clipped-description"">
<div class=""short-description"">
        This unique collectible frame features an action photo of your favorite MLB star super imposed on his respective jersey number. The printed art is delivered in a 13"" x 13"" wood frame under glass and ready to hang. Officially Licensed by the MLB and MLBPA. Proudly made in the USA by The Highland Mint!
    </div>
<div class=""product-detail-data"">
</div>
</div>","<div class=""product-attribute-redesign"">
<h3 class=""product-attribute-group-name"">Fandom</h3>
<div class=""col specifications js-productFeatures"">
<table class=""product-attribute-table-redesign"">
<tr>
<th>Franchise</th>
<td>
                                                Sports
                                            </td>
</tr>
</table>
</div>
</div>",5.0,1,,6d841ab6-ec56-55a5-bf79-12862b3a1517,21/12/2021 11:48:22
https://www.gamestop.com/video-games/nintendo-switch/products/battle-chef-brigade/10161259.html,Battle Chef Brigade,Nintendo,167089,19.99,USD,Digital,InStock,NewCondition,Nintendo Switch,,https://media.gamestop.com/i/gamestop/10161259/Battle-Chef-Brigade?$pdp2x$~https://media.gamestop.com/i/gamestop/10161259_SCR07/Battle-Chef-Brigade?$screen2x$~https://media.gamestop.com/i/gamestop/10161259_SCR06/Battle-Chef-Brigade?$screen2x$~https://media.gamestop.com/i/gamestop/10161259_SCR05/Battle-Chef-Brigade?$screen2x$~https://media.gamestop.com/i/gamestop/10161259_SCR04/Battle-Chef-Brigade?$screen2x$~https://media.gamestop.com/i/gamestop/10161259_SCR03/Battle-Chef-Brigade?$screen2x$~https://media.gamestop.com/i/gamestop/10161259_SCR02/Battle-Chef-Brigade?$screen2x$~https://media.gamestop.com/i/gamestop/10161259_SCR01/Battle-Chef-Brigade?$screen2x$,Video Games,Nintendo Switch,"In the fantasy realm of Victusia, the members of the elite Battle Chef Brigade are revered for their ability to skillfully take down monsters and transform their kills into delicious cuisine! But getting in isn't easy; chefs from across Victusia must vie for their spot in a high stakes competition. Follow two contestants, Mina and Thrash, as their journeys through the tournament unfold. In order to become a Brigadier you'll need to hunt monsters with combo-based attacks and prepare your freshly caught ingredients in puzzle-based cooking challenges to serve up winning dishes to the judges – all while the round clock ticks down.",,Adult Swim Games,Everyone 10+,,"<div class=""long-description clipped-description"">
<div class=""short-description"">
        In the fantasy realm of Victusia, the members of the elite Battle Chef Brigade are revered for their ability to skillfully take down monsters and transform their kills into delicious cuisine! But getting in isn't easy; chefs from across Victusia must vie for their spot in a high stakes competition. Follow two contestants, Mina and Thrash, as their journeys through the tournament unfold. In order to become a Brigadier you'll need to hunt monsters with combo-based attacks and prepare your freshly caught ingredients in puzzle-based cooking challenges to serve up winning dishes to the judges – all while the round clock ticks down.
    </div>
<div class=""product-features"">
<div class=""row"">
<div class=""col"">
<ul><li>Hand drawn characters and monsters.</li><li>Two playable chefs, brought to life through unique poses and VO, star in a charming campaign that delves into each character's personality, combat style, and cuisine.</li><li>A chef's pairing of equal parts old school brawler and combo puzzler, served with a side of light RPG progression.</li><li>Deadly monsters that turn into delicious dishes: subdue them in the arena and get cooking in the kitchen!</li><li>Daily Cook-Off leaderboards where Battle Chefs show off their culinary creations.</li><li>Puzzle Rush and Break the Dishes modes for more exciting leaderboard challenges!</li></ul>
</div>
</div>
</div>
<div class=""product-detail-data"">
</div>
</div>","<div class=""product-attribute-redesign"">
<h3 class=""product-attribute-group-name"">Fandom</h3>
<div class=""col specifications js-productFeatures"">
<table class=""product-attribute-table-redesign"">
<tr>
<th>Franchise</th>
<td>
                                                Video Games
                                            </td>
</tr>
</table>
</div>
</div>",0,0,https://media.gamestop.com/i/gamestop/10161259_SCR07/Battle-Chef-Brigade?$screen$~https://media.gamestop.com/i/gamestop/10161259_SCR06/Battle-Chef-Brigade?$screen$~https://media.gamestop.com/i/gamestop/10161259_SCR05/Battle-Chef-Brigade?$screen$~https://media.gamestop.com/i/gamestop/10161259_SCR04/Battle-Chef-Brigade?$screen$~https://media.gamestop.com/i/gamestop/10161259_SCR03/Battle-Chef-Brigade?$screen$~https://media.gamestop.com/i/gamestop/10161259_SCR02/Battle-Chef-Brigade?$screen$~https://media.gamestop.com/i/gamestop/10161259_SCR01/Battle-Chef-Brigade?$screen$,773b7210-3891-53c2-b757-0053cde74f2f,21/12/2021 11:48:22
https://www.gamestop.com/clothing/mens/t-shirts/products/marvel-avengers-anime-logo-mens-t-shirt/11142087.html,Marvel Avengers Anime Logo Mens T-Shirt,Fifth Sun,285576,21.99,USD,New,InStock,NewCondition,,,https://media.gamestop.com/i/gamestop/11142087/Marvel-Avengers-Anime-Logo-Mens-T-Shirt?$pdp2x$,Men's,T-Shirts,"Lose yourself in the pages of a comic book or the movie adventure of a lifetime with your favorite Marvel superheroes! Whether you want to swing through the city with Spider-Man, smash some walls with the Hulk, or sail through the air with Iron Man, you'll need to be wearing the best Marvel designs to do it! It's time to get marvel-ous in awesome Marvel apparel!",,,Not Rated,,"<div class=""long-description clipped-description"">
<div class=""short-description"">
        Lose yourself in the pages of a comic book or the movie adventure of a lifetime with your favorite Marvel superheroes! Whether you want to swing through the city with Spider-Man, smash some walls with the Hulk, or sail through the air with Iron Man, you'll need to be wearing the best Marvel designs to do it! It's time to get marvel-ous in awesome Marvel apparel!
    </div>
<div class=""full-description"">
<ul><li>Printed in the U.S.A.</li><li>Machine Washable</li><li>Printed with Water-Based Inks</li><li>Fifth Sun</li></ul>
</div>
<div class=""product-detail-data"">
</div>
</div>","<div class=""product-attribute-redesign"">
<h3 class=""product-attribute-group-name"">Fandom</h3>
<div class=""col specifications js-productFeatures"">
<table class=""product-attribute-table-redesign"">
<tr>
<th>Franchise</th>
<td>
                                                Avengers
                                            </td>
</tr>
</table>
</div>
</div>",0,0,,b57bbe41-15f2-5a2a-8cf8-15d2a1963ad0,21/12/2021 11:48:22
https://www.gamestop.com/clothing/mens/t-shirts/products/candyman-poster-mens-t-shirt/11168005.html,Candyman Poster Mens T-Shirt,Tee Shirt Central,316222,19.99,USD,New,InStock,NewCondition,,,https://media.gamestop.com/i/gamestop/11168005/Candyman-Poster-Mens-T-Shirt?$pdp2x$,Men's,T-Shirts,Terrify your friends with this Candyman Tee! 100% Cotton. Pre-Shrunk Knit Jersey. Classic Fit. Artwork Licensed by Goodie Two Sleeves.,,,Not Rated,,"<div class=""long-description clipped-description"">
<div class=""short-description"">
        Terrify your friends with this Candyman Tee! 100% Cotton. Pre-Shrunk Knit Jersey. Classic Fit. Artwork Licensed by Goodie Two Sleeves.
    </div>
<div class=""product-detail-data"">
</div>
</div>","<div class=""product-attribute-redesign"">
<h3 class=""product-attribute-group-name"">Fandom</h3>
<div class=""col specifications js-productFeatures"">
<table class=""product-attribute-table-redesign"">
<tr>
<th>Franchise</th>
<td>
                                                Other
                                            </td>
</tr>
</table>
</div>
</div>",0,0,,7a0ac8cc-ceb9-5753-9f9b-d240363ba8c7,21/12/2021 11:48:22
https://www.gamestop.com/ps-vita/games/products/senran-kagura-estival-versus---endless-summer-edition/10127448.html,Senran Kagura Estival Versus - Endless Summer Edition,XSEED Games,122068,19.99,USD,Pre-Owned,OutOfStock,UsedCondition,PS Vita,,https://media.gamestop.com/i/gamestop/10127448/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$pdp2x$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR11/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen2x$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR10/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen2x$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR09/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen2x$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR08/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen2x$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR07/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen2x$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR06/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen2x$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR05/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen2x$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR04/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen2x$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR03/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen2x$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR02/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen2x$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR01/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen2x$,PS Vita,Games,"The high-flying, high-bouncing ninja girls of SENRAN KAGURA return, this time with more moves, more playable characters, more story and attitude, and more destruction online with matches that can support up to 10 players (PS4 version only; PS Vita supports up to 4 players). All the previous shinobi girls return with a host of upgraded moves to master, and new playable characters offer more challenges to conquer, along with a story that's equal parts sexy and shocking, serious and scandalous, busty and brawling.",,XSEED,Mature,,"<div class=""long-description clipped-description"">
<div class=""short-description"">
        The high-flying, high-bouncing ninja girls of SENRAN KAGURA return, this time with more moves, more playable characters, more story and attitude, and more destruction online with matches that can support up to 10 players (PS4 version only; PS Vita supports up to 4 players). All the previous shinobi girls return with a host of upgraded moves to master, and new playable characters offer more challenges to conquer, along with a story that's equal parts sexy and shocking, serious and scandalous, busty and brawling.
    </div>
<div class=""product-features"">
<div class=""row"">
<div class=""col"">
<h4>Features:</h4><ul><li>A Little More Violent, a Little More Sexy and a Ton More Fun - The series' busty ninja girls take to the beach, flying high in bouncy battles with more outrageous moves than ever before.</li><li>Biggest Roster in Series History - With over two dozen playable characters, each with her own style, technique and role in the story, there's a shinobi to fit any taste and preference.</li><li>Enhanced Production Values Bring the Story to Life - Dynamic camera angles, expressive animations and full anime cutscenes deliver a storytelling experience unlike any other in the series.</li><li>All-New Multiplayer Battle Royales - Up to four players on PS Vita, or up to 10 players on the PS4, can enter free-for-alls and team battles in a variety of events, from the traditional deathmatch to the less-traditional “Understorm” and “Capture the Bra.”</li></ul>
</div>
</div>
</div>
<div class=""product-detail-data"">
</div>
</div>","<div class=""product-attribute-redesign"">
<h3 class=""product-attribute-group-name"">Fandom</h3>
<div class=""col specifications js-productFeatures"">
<table class=""product-attribute-table-redesign"">
<tr>
<th>Franchise</th>
<td>
                                                Video Games
                                            </td>
</tr>
</table>
</div>
</div>",4.2,10,https://media.gamestop.com/i/gamestop/10127447_10127448_SCR11/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR10/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR09/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR08/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR07/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR06/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR05/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR04/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR03/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR02/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen$~https://media.gamestop.com/i/gamestop/10127447_10127448_SCR01/Senran-Kagura-Estival-Versus---Endless-Summer-Edition?$screen$,7642470a-a1fb-5e87-9825-aaa2af98b634,21/12/2021 11:48:22
https://www.gamestop.com/clothing/bags/travel-totes/products/xoxo-heart-word-art--large-tote-bag/11143845.html,XOXO Heart Word Art  Large Tote Bag,LA Pop Art,278531,14.99,USD,New,InStock,NewCondition,,,https://media.gamestop.com/i/gamestop/11143845/XOXO-Heart-Word-Art--Large-Tote-Bag?$pdp2x$~https://media.gamestop.com/i/gamestop/11143845_ALT01/XOXO-Heart-Word-Art--Large-Tote-Bag?$pdp2x$,Bags,Travel Totes,"<html> <head> <title>Page Title</title> </head> <body> <h2>Created out of the letters XOXO</h2> <p>XOXO, referring to hugs and kisses, has become the universal way of expressing affection.  This stylish ""word art"" heart symbol created out of X's and O's is the perfect way to take expressing love and affection to the next level. </p> </body> </html>",,,Not Rated,,"<div class=""long-description clipped-description"">
<div class=""short-description"">
<title>Page Title</title> <h2>Created out of the letters XOXO</h2> <p>XOXO, referring to hugs and kisses, has become the universal way of expressing affection.  This stylish ""word art"" heart symbol created out of X's and O's is the perfect way to take expressing love and affection to the next level. </p> <noscript><img src=""https://www.gamestop.com/akam/11/pixel_6519f756?a=dD1iMjhkMjNhZjM2ZmUzMDFmMGI3NDI0MjRiMDFlYmIxODUxYWNlZWE2JmpzPW9mZg=="" style=""visibility: hidden; position: absolute; left: -999px; top: -999px;""/></noscript><script src=""/-LejjFXuk0ABXzPBL7Hw/YOaOXpEc5iO1/MWFhNw/Xg/xrRml0DAoB"" type=""text/javascript""></script>
</div>
<div class=""full-description"">
<ul><li>MATERIAL - 100% Cotton</li><li>FEATURES - Tote size 20 x 15 x 5 with a 10"" handle drop </li><li>PRINTED WITH PRIDE IN THE USA- All of our products are printed and shipped from Las Vegas, Nevada USA.</li></ul>
</div>
<div class=""product-detail-data"">
</div>
</div>","<div class=""product-attribute-redesign"">
<h3 class=""product-attribute-group-name"">Fandom</h3>
<div class=""col specifications js-productFeatures"">
<table class=""product-attribute-table-redesign"">
<tr>
<th>Franchise</th>
<td>
                                                Other
                                            </td>
</tr>
</table>
</div>
</div>",0,0,,a815577f-3907-5363-94ef-8cc42c37c2c9,21/12/2021 11:48:23
